date,region,category,channel,sales_rep,quantity,unit_price,revenue,cost,profit,order_id
2024-06-22,North,Fashion,Online,SR001,5,3004.04,15020.19,8711.71,6308.48,ORD763718
2024-06-22,West,Grocery,Online,SR022,4,988.77,3955.09,3480.48,474.61,ORD355432
2024-06-22,North,Grocery,Mobile App,SR026,5,990.17,4950.86,4356.76,594.1,ORD358225
2024-06-22,West,Electronics,Mobile App,SR021,5,22988.72,114943.6,94253.75,20689.85,ORD345752
2024-06-22,Central,Sports,Marketplace,SR016,4,3856.87,15427.5,10799.25,4628.25,ORD796809
2024-06-22,North,Fashion,Marketplace,SR004,5,3366.67,16833.36,9763.35,7070.01,ORD599346
2024-06-22,West,Grocery,Mobile App,SR011,1,861.83,861.83,758.41,103.42,ORD150086
2024-06-22,West,Home & Kitchen,Online,SR019,3,6001.57,18004.71,12963.39,5041.32,ORD511939
2024-06-22,West,Beauty,Mobile App,SR029,4,2179.0,8716.01,3922.2,4793.81,ORD684764
2024-06-22,West,Grocery,Retail Store,SR030,4,823.15,3292.59,2897.48,395.11,ORD122671
2024-06-22,North,Electronics,Retail Store,SR026,3,21722.21,65166.63,53436.64,11729.99,ORD225677
2024-06-22,East,Electronics,Retail Store,SR018,5,26000.11,130000.53,106600.43,23400.1,ORD225057
2024-06-22,North,Grocery,Mobile App,SR004,1,1016.07,1016.07,894.14,121.93,ORD189379
2024-06-22,North,Fashion,Retail Store,SR024,5,3747.89,18739.45,10868.88,7870.57,ORD716121
2024-06-22,Central,Electronics,Mobile App,SR018,4,21154.73,84618.93,69387.52,15231.41,ORD211638
2024-06-22,South,Home & Kitchen,Online,SR026,3,6352.28,19056.83,13720.92,5335.91,ORD287213
2024-06-22,East,Beauty,Online,SR001,2,2295.87,4591.74,2066.28,2525.46,ORD737819
2024-06-22,West,Electronics,Marketplace,SR009,2,23160.1,46320.21,37982.57,8337.64,ORD959201
2024-06-22,West,Fashion,Online,SR020,4,3406.27,13625.06,7902.53,5722.53,ORD587979
2024-06-22,East,Grocery,Retail Store,SR016,5,880.54,4402.72,3874.39,528.33,ORD765245
2024-06-22,West,Electronics,Online,SR006,4,22434.84,89739.37,73586.28,16153.09,ORD220630
2024-06-22,South,Electronics,Retail Store,SR019,4,25157.57,100630.28,82516.83,18113.45,ORD720469
2024-06-22,North,Grocery,Retail Store,SR015,3,808.38,2425.14,2134.12,291.02,ORD671474
2024-06-22,West,Grocery,Online,SR026,5,759.95,3799.76,3343.79,455.97,ORD519215
2024-06-22,West,Fashion,Marketplace,SR029,3,3337.71,10013.12,5807.61,4205.51,ORD263080
2024-06-22,East,Grocery,Marketplace,SR003,3,848.24,2544.71,2239.34,305.37,ORD171061
2024-06-22,South,Home & Kitchen,Retail Store,SR006,3,5624.93,16874.78,12149.84,4724.94,ORD126280
2024-06-22,North,Grocery,Online,SR028,2,1004.41,2008.81,1767.75,241.06,ORD379773
2024-06-22,North,Electronics,Online,SR017,3,27996.42,83989.27,68871.2,15118.07,ORD132310
2024-06-22,West,Beauty,Marketplace,SR008,5,2200.74,11003.69,4951.66,6052.03,ORD175817
2024-06-22,North,Grocery,Online,SR019,1,751.6,751.6,661.41,90.19,ORD402506
2024-06-22,West,Beauty,Online,SR013,3,2452.94,7358.82,3311.47,4047.35,ORD809330
2024-06-22,North,Fashion,Retail Store,SR017,5,3162.71,15813.55,9171.86,6641.69,ORD791387
2024-06-22,North,Electronics,Marketplace,SR029,4,22657.19,90628.76,74315.58,16313.18,ORD812262
2024-06-22,North,Fashion,Retail Store,SR028,4,3760.51,15042.05,8724.39,6317.66,ORD870634
2024-06-22,West,Fashion,Marketplace,SR015,1,3020.22,3020.22,1751.73,1268.49,ORD668738
2024-06-22,South,Beauty,Retail Store,SR029,2,2653.1,5306.21,2387.79,2918.42,ORD752762
2024-06-22,South,Home & Kitchen,Online,SR008,3,5284.81,15854.42,11415.18,4439.24,ORD943979
2024-06-22,Central,Electronics,Online,SR006,5,22669.69,113348.47,92945.75,20402.72,ORD770024
2024-06-22,East,Grocery,Mobile App,SR012,5,990.88,4954.39,4359.86,594.53,ORD533318
2024-06-22,West,Home & Kitchen,Online,SR006,5,6338.44,31692.21,22818.39,8873.82,ORD345525
2024-06-22,East,Home & Kitchen,Retail Store,SR023,1,6442.28,6442.28,4638.44,1803.84,ORD638108
2024-06-22,North,Sports,Online,SR021,3,4987.57,14962.72,10473.9,4488.82,ORD774387
2024-06-22,Central,Beauty,Retail Store,SR004,2,2298.97,4597.94,2069.07,2528.87,ORD570251
2024-06-22,North,Electronics,Retail Store,SR020,1,22566.8,22566.8,18504.78,4062.02,ORD354699
2024-06-22,Central,Fashion,Online,SR022,4,3280.68,13122.73,7611.18,5511.55,ORD734115
2024-06-22,North,Electronics,Retail Store,SR023,1,26080.36,26080.36,21385.9,4694.46,ORD339381
2024-06-22,North,Beauty,Mobile App,SR018,5,2237.19,11185.96,5033.68,6152.28,ORD144137
2024-06-22,West,Grocery,Mobile App,SR027,5,970.08,4850.42,4268.37,582.05,ORD491376
2024-06-22,Central,Beauty,Online,SR019,1,2443.59,2443.59,1099.62,1343.97,ORD158435
2024-06-22,Central,Beauty,Online,SR007,3,2541.82,7625.47,3431.46,4194.01,ORD345717
2024-06-22,East,Fashion,Online,SR016,4,3828.71,15314.86,8882.62,6432.24,ORD196008
2024-06-22,Central,Sports,Retail Store,SR003,3,3800.03,11400.08,7980.06,3420.02,ORD170157
2024-06-22,Central,Fashion,Retail Store,SR023,1,3569.13,3569.13,2070.1,1499.03,ORD597120
2024-06-22,East,Sports,Online,SR020,1,4471.69,4471.69,3130.18,1341.51,ORD709757
2024-06-22,Central,Electronics,Retail Store,SR027,2,21082.08,42164.17,34574.62,7589.55,ORD418463
2024-06-22,South,Electronics,Online,SR016,1,25593.58,25593.58,20986.74,4606.84,ORD370636
2024-06-22,Central,Beauty,Mobile App,SR005,2,2536.69,5073.39,2283.03,2790.36,ORD759372
2024-06-22,East,Sports,Mobile App,SR025,3,4035.45,12106.34,8474.44,3631.9,ORD226769
2024-06-22,West,Beauty,Marketplace,SR023,2,2538.83,5077.65,2284.94,2792.71,ORD264891
2024-06-22,South,Electronics,Mobile App,SR004,5,24189.17,120945.84,99175.59,21770.25,ORD568008
2024-06-22,North,Fashion,Mobile App,SR002,4,3333.12,13332.47,7732.83,5599.64,ORD358082
2024-06-22,Central,Fashion,Retail Store,SR004,3,3073.33,9220.0,5347.6,3872.4,ORD442595
2024-06-22,Central,Electronics,Retail Store,SR021,2,27774.27,55548.54,45549.8,9998.74,ORD645931
2024-06-22,North,Home & Kitchen,Retail Store,SR009,2,6782.65,13565.31,9767.02,3798.29,ORD294258
2024-06-22,North,Electronics,Online,SR020,2,22083.82,44167.63,36217.46,7950.17,ORD261250
2024-06-22,Central,Fashion,Online,SR005,2,3667.78,7335.57,4254.63,3080.94,ORD366439
2024-06-22,Central,Electronics,Online,SR006,5,21899.32,109496.6,89787.21,19709.39,ORD954189
2024-06-22,Central,Sports,Mobile App,SR016,4,3845.06,15380.22,10766.15,4614.07,ORD630995
2024-06-22,West,Fashion,Mobile App,SR029,4,3197.55,12790.2,7418.32,5371.88,ORD965122
2024-06-22,East,Electronics,Retail Store,SR016,2,22026.87,44053.75,36124.08,7929.67,ORD252722
2024-06-22,South,Sports,Marketplace,SR002,4,4051.07,16204.3,11343.01,4861.29,ORD192474
2024-06-22,East,Beauty,Retail Store,SR022,2,2441.45,4882.9,2197.3,2685.6,ORD963141
2024-06-22,North,Grocery,Retail Store,SR021,3,1005.55,3016.66,2654.66,362.0,ORD804324
2024-06-22,West,Beauty,Retail Store,SR027,4,2082.22,8328.88,3748.0,4580.88,ORD799119
2024-06-22,Central,Fashion,Mobile App,SR010,1,3604.64,3604.64,2090.69,1513.95,ORD470283
2024-06-22,West,Sports,Retail Store,SR021,1,3949.89,3949.89,2764.92,1184.97,ORD168591
2024-06-22,West,Grocery,Marketplace,SR001,2,990.69,1981.37,1743.61,237.76,ORD404712
2024-06-22,South,Beauty,Online,SR014,1,2698.77,2698.77,1214.45,1484.32,ORD192447
2024-06-22,North,Fashion,Mobile App,SR013,1,3360.47,3360.47,1949.07,1411.4,ORD552832
2024-06-23,East,Fashion,Online,SR025,1,3827.69,3827.69,2220.06,1607.63,ORD239744
2024-06-23,West,Grocery,Marketplace,SR025,5,784.47,3922.34,3451.66,470.68,ORD645481
2024-06-23,South,Grocery,Online,SR015,2,753.74,1507.49,1326.59,180.9,ORD406347
2024-06-23,South,Grocery,Marketplace,SR029,3,1002.76,3008.27,2647.28,360.99,ORD265392
2024-06-23,East,Fashion,Mobile App,SR013,4,3750.6,15002.41,8701.4,6301.01,ORD935908
2024-06-23,East,Electronics,Marketplace,SR007,5,21296.96,106484.82,87317.55,19167.27,ORD409348
2024-06-23,Central,Fashion,Mobile App,SR027,5,3552.59,17762.94,10302.51,7460.43,ORD529690
2024-06-23,North,Fashion,Retail Store,SR030,3,3156.63,9469.88,5492.53,3977.35,ORD617366
2024-06-23,North,Sports,Mobile App,SR011,1,4032.06,4032.06,2822.44,1209.62,ORD803382
2024-06-23,East,Sports,Online,SR002,4,4897.91,19591.65,13714.16,5877.49,ORD205950
2024-06-23,South,Grocery,Mobile App,SR005,3,812.03,2436.09,2143.76,292.33,ORD592649
2024-06-23,West,Grocery,Online,SR002,5,806.44,4032.18,3548.32,483.86,ORD376751
2024-06-23,East,Electronics,Retail Store,SR014,3,21954.58,65863.74,54008.27,11855.47,ORD503526
2024-06-23,Central,Sports,Online,SR026,4,4721.98,18887.91,13221.54,5666.37,ORD523615
2024-06-23,North,Home & Kitchen,Retail Store,SR021,4,6596.39,26385.57,18997.61,7387.96,ORD313907
2024-06-23,East,Grocery,Online,SR003,3,901.17,2703.5,2379.08,324.42,ORD689709
2024-06-23,East,Grocery,Online,SR017,3,1016.19,3048.57,2682.74,365.83,ORD754222
2024-06-23,East,Grocery,Online,SR009,2,792.71,1585.42,1395.17,190.25,ORD647973
2024-06-23,South,Electronics,Mobile App,SR020,5,23600.19,118000.94,96760.77,21240.17,ORD970348
2024-06-23,South,Electronics,Retail Store,SR027,4,22499.76,89999.05,73799.22,16199.83,ORD365334
2024-06-23,Central,Electronics,Retail Store,SR001,3,22254.24,66762.72,54745.43,12017.29,ORD253215
2024-06-23,East,Home & Kitchen,Online,SR029,1,6762.22,6762.22,4868.8,1893.42,ORD267344
2024-06-23,Central,Fashion,Online,SR007,1,3508.32,3508.32,2034.83,1473.49,ORD475007
2024-06-23,Central,Home & Kitchen,Mobile App,SR010,3,6914.06,20742.19,14934.38,5807.81,ORD326976
2024-06-23,Central,Grocery,Mobile App,SR024,1,823.59,823.59,724.76,98.83,ORD413414
2024-06-23,North,Fashion,Online,SR014,2,3625.56,7251.12,4205.65,3045.47,ORD413687
2024-06-23,West,Grocery,Online,SR019,2,883.23,1766.45,1554.48,211.97,ORD157123
2024-06-23,East,Electronics,Retail Store,SR026,1,24064.52,24064.52,19732.91,4331.61,ORD791712
2024-06-23,West,Grocery,Retail Store,SR007,5,819.2,4096.01,3604.49,491.52,ORD355431
2024-06-23,East,Electronics,Retail Store,SR027,1,24561.51,24561.51,20140.44,4421.07,ORD358208
2024-06-23,South,Beauty,Mobile App,SR028,2,2430.37,4860.74,2187.33,2673.41,ORD794125
2024-06-23,Central,Fashion,Retail Store,SR018,5,3037.37,15186.85,8808.37,6378.48,ORD546202
2024-06-23,West,Electronics,Retail Store,SR030,5,21530.51,107652.53,88275.07,19377.46,ORD502264
2024-06-23,Central,Beauty,Retail Store,SR014,4,2631.45,10525.79,4736.61,5789.18,ORD123059
2024-06-23,West,Electronics,Retail Store,SR017,3,21630.18,64890.53,53210.23,11680.3,ORD555950
2024-06-23,Central,Fashion,Mobile App,SR021,2,3204.84,6409.68,3717.61,2692.07,ORD629096
2024-06-23,Central,Home & Kitchen,Mobile App,SR030,4,5438.74,21754.97,15663.58,6091.39,ORD332552
2024-06-23,South,Grocery,Mobile App,SR024,2,984.43,1968.87,1732.61,236.26,ORD670216
2024-06-23,South,Electronics,Mobile App,SR016,5,22127.95,110639.77,90724.61,19915.16,ORD494238
2024-06-23,West,Electronics,Online,SR026,5,24621.31,123106.57,100947.39,22159.18,ORD965220
2024-06-23,North,Electronics,Online,SR024,1,22085.76,22085.76,18110.32,3975.44,ORD875439
2024-06-23,West,Grocery,Online,SR019,5,1008.57,5042.87,4437.73,605.14,ORD227403
2024-06-23,West,Electronics,Marketplace,SR019,5,25880.43,129402.14,106109.75,23292.39,ORD945994
2024-06-23,East,Home & Kitchen,Retail Store,SR028,4,6595.6,26382.39,18995.32,7387.07,ORD880434
2024-06-23,South,Grocery,Retail Store,SR016,5,916.04,4580.21,4030.58,549.63,ORD263952
2024-06-23,North,Grocery,Marketplace,SR017,5,989.66,4948.28,4354.49,593.79,ORD830897
2024-06-23,West,Sports,Online,SR010,2,4033.42,8066.84,5646.79,2420.05,ORD317963
2024-06-23,Central,Beauty,Mobile App,SR030,3,2581.9,7745.69,3485.56,4260.13,ORD974668
2024-06-23,West,Fashion,Marketplace,SR014,3,3263.23,9789.7,5678.03,4111.67,ORD183766
2024-06-23,North,Electronics,Online,SR017,3,27142.9,81428.7,66771.53,14657.17,ORD367282
2024-06-23,West,Electronics,Online,SR030,2,26773.85,53547.7,43909.11,9638.59,ORD525606
2024-06-23,East,Fashion,Retail Store,SR013,2,3482.98,6965.95,4040.25,2925.7,ORD816582
2024-06-23,West,Fashion,Retail Store,SR010,3,2913.89,8741.68,5070.17,3671.51,ORD420279
2024-06-23,South,Grocery,Mobile App,SR008,2,944.26,1888.52,1661.9,226.62,ORD602212
2024-06-23,North,Fashion,Online,SR012,4,3042.65,12170.59,7058.94,5111.65,ORD876387
2024-06-23,West,Beauty,Mobile App,SR020,3,2519.08,7557.23,3400.75,4156.48,ORD250140
2024-06-23,Central,Home & Kitchen,Online,SR010,5,6363.22,31816.08,22907.58,8908.5,ORD472036
2024-06-23,East,Fashion,Retail Store,SR024,3,3521.75,10565.25,6127.85,4437.4,ORD807801
2024-06-23,East,Fashion,Marketplace,SR014,2,3318.27,6636.55,3849.2,2787.35,ORD540372
2024-06-23,West,Sports,Mobile App,SR027,1,4975.51,4975.51,3482.86,1492.65,ORD337767
2024-06-23,West,Beauty,Retail Store,SR002,5,2659.46,13297.3,5983.78,7313.52,ORD519147
2024-06-23,Central,Home & Kitchen,Mobile App,SR005,2,5262.02,10524.04,7577.31,2946.73,ORD655961
2024-06-23,North,Sports,Mobile App,SR021,1,3972.15,3972.15,2780.51,1191.64,ORD980487
2024-06-23,South,Sports,Retail Store,SR019,4,4833.83,19335.31,13534.72,5800.59,ORD219102
2024-06-23,South,Grocery,Retail Store,SR014,4,759.26,3037.03,2672.59,364.44,ORD119356
2024-06-23,North,Fashion,Mobile App,SR028,3,3360.99,10082.96,5848.12,4234.84,ORD289883
2024-06-23,West,Electronics,Mobile App,SR017,1,27006.42,27006.42,22145.26,4861.16,ORD388547
2024-06-23,North,Beauty,Mobile App,SR011,4,2768.78,11075.13,4983.81,6091.32,ORD542313
2024-06-23,West,Home & Kitchen,Retail Store,SR014,1,5450.67,5450.67,3924.48,1526.19,ORD446243
2024-06-23,North,Fashion,Marketplace,SR029,3,2911.62,8734.85,5066.21,3668.64,ORD669007
2024-06-23,East,Sports,Mobile App,SR013,2,4254.56,8509.12,5956.38,2552.74,ORD509421
2024-06-23,South,Beauty,Mobile App,SR012,5,2135.61,10678.07,4805.13,5872.94,ORD168366
2024-06-23,North,Beauty,Retail Store,SR004,4,2535.61,10142.42,4564.09,5578.33,ORD863177
2024-06-23,West,Beauty,Mobile App,SR023,4,2234.64,8938.55,4022.35,4916.2,ORD125223
2024-06-23,North,Beauty,Marketplace,SR010,5,2140.16,10700.81,4815.36,5885.45,ORD665181
2024-06-23,North,Electronics,Marketplace,SR017,1,22126.8,22126.8,18143.98,3982.82,ORD279978
2024-06-23,West,Sports,Marketplace,SR030,1,4854.08,4854.08,3397.86,1456.22,ORD260910
2024-06-23,South,Fashion,Mobile App,SR009,1,3120.52,3120.52,1809.9,1310.62,ORD318614
2024-06-23,Central,Sports,Mobile App,SR013,5,4559.83,22799.15,15959.41,6839.74,ORD525032
2024-06-23,South,Grocery,Retail Store,SR007,2,866.99,1733.98,1525.9,208.08,ORD385116
2024-06-23,East,Grocery,Online,SR027,4,979.3,3917.18,3447.12,470.06,ORD908477
2024-06-23,Central,Fashion,Retail Store,SR028,4,3900.6,15602.41,9049.4,6553.01,ORD135101
2024-06-23,South,Grocery,Marketplace,SR019,1,784.25,784.25,690.14,94.11,ORD309852
2024-06-23,West,Sports,Mobile App,SR029,2,3877.23,7754.46,5428.12,2326.34,ORD386410
2024-06-23,South,Fashion,Mobile App,SR012,2,3547.97,7095.94,4115.65,2980.29,ORD700260
2024-06-23,South,Electronics,Marketplace,SR008,5,24220.24,121101.21,99302.99,21798.22,ORD842126
2024-06-23,South,Beauty,Mobile App,SR007,4,2104.24,8416.94,3787.62,4629.32,ORD996688
2024-06-23,South,Home & Kitchen,Mobile App,SR025,4,6874.3,27497.22,19798.0,7699.22,ORD717546
2024-06-23,Central,Electronics,Retail Store,SR029,4,22926.14,91704.56,75197.74,16506.82,ORD848283
2024-06-23,Central,Sports,Online,SR014,5,4453.96,22269.82,15588.87,6680.95,ORD565772
2024-06-23,South,Beauty,Retail Store,SR013,3,2575.72,7727.17,3477.23,4249.94,ORD632635
2024-06-23,North,Electronics,Online,SR012,4,24524.63,98098.54,80440.8,17657.74,ORD888487
2024-06-23,South,Electronics,Online,SR001,4,26024.79,104099.15,85361.3,18737.85,ORD570842
2024-06-23,East,Home & Kitchen,Online,SR016,3,5381.09,16143.28,11623.16,4520.12,ORD970650
2024-06-23,East,Electronics,Mobile App,SR002,4,24939.65,99758.6,81802.05,17956.55,ORD561209
2024-06-23,North,Sports,Mobile App,SR006,4,4641.69,18566.74,12996.72,5570.02,ORD910750
2024-06-23,South,Grocery,Mobile App,SR009,1,903.89,903.89,795.42,108.47,ORD664345
2024-06-23,North,Fashion,Online,SR014,5,3890.68,19453.39,11282.97,8170.42,ORD563213
2024-06-23,South,Sports,Online,SR010,2,3906.97,7813.94,5469.76,2344.18,ORD120717
2024-06-23,West,Grocery,Mobile App,SR026,2,1000.98,2001.96,1761.72,240.24,ORD596671
2024-06-23,North,Beauty,Retail Store,SR015,2,2111.27,4222.55,1900.15,2322.4,ORD170026
2024-06-23,East,Electronics,Online,SR029,4,22489.92,89959.68,73766.94,16192.74,ORD296188
2024-06-23,South,Grocery,Retail Store,SR002,4,795.36,3181.44,2799.67,381.77,ORD186548
2024-06-23,Central,Fashion,Online,SR002,2,3370.17,6740.34,3909.4,2830.94,ORD109388
2024-06-23,North,Electronics,Online,SR027,5,24446.67,122233.37,100231.36,22002.01,ORD813355
2024-06-23,East,Fashion,Mobile App,SR028,5,3737.72,18688.62,10839.4,7849.22,ORD984407
2024-06-23,Central,Fashion,Retail Store,SR029,2,3374.97,6749.95,3914.97,2834.98,ORD653252
2024-06-23,West,Beauty,Online,SR008,3,2533.83,7601.5,3420.67,4180.83,ORD420545
2024-06-23,North,Sports,Marketplace,SR013,4,4988.63,19954.51,13968.16,5986.35,ORD744965
2024-06-23,East,Home & Kitchen,Online,SR010,5,6473.91,32369.56,23306.08,9063.48,ORD495932
2024-06-23,East,Electronics,Marketplace,SR004,2,20847.38,41694.76,34189.7,7505.06,ORD995529
2024-06-23,East,Electronics,Online,SR018,4,23284.19,93136.76,76372.14,16764.62,ORD812820
2024-06-23,North,Grocery,Online,SR019,1,840.88,840.88,739.97,100.91,ORD909950
2024-06-23,West,Home & Kitchen,Online,SR014,3,5856.76,17570.27,12650.59,4919.68,ORD743676
2024-06-23,South,Electronics,Mobile App,SR003,2,25238.98,50477.96,41391.93,9086.03,ORD261515
2024-06-23,West,Fashion,Retail Store,SR020,5,2899.15,14495.74,8407.53,6088.21,ORD205912
2024-06-23,West,Home & Kitchen,Online,SR023,4,6050.2,24200.78,17424.56,6776.22,ORD132659
2024-06-23,Central,Electronics,Online,SR010,2,25260.8,50521.59,41427.7,9093.89,ORD934147
2024-06-23,North,Fashion,Retail Store,SR017,3,3677.92,11033.77,6399.59,4634.18,ORD844676
2024-06-23,Central,Electronics,Marketplace,SR018,4,22427.61,89710.42,73562.54,16147.88,ORD251241
2024-06-23,South,Sports,Mobile App,SR030,1,4059.39,4059.39,2841.57,1217.82,ORD911067
2024-06-23,North,Fashion,Mobile App,SR011,2,3684.17,7368.33,4273.63,3094.7,ORD156925
2024-06-23,North,Home & Kitchen,Online,SR003,5,6771.0,33854.99,24375.59,9479.4,ORD193843
2024-06-23,Central,Grocery,Retail Store,SR010,2,857.72,1715.43,1509.58,205.85,ORD287676
2024-06-23,West,Fashion,Retail Store,SR012,2,3188.86,6377.72,3699.08,2678.64,ORD109007
2024-06-23,South,Grocery,Mobile App,SR007,3,773.85,2321.55,2042.96,278.59,ORD360749
2024-06-23,Central,Grocery,Online,SR027,2,925.92,1851.84,1629.62,222.22,ORD190305
2024-06-23,North,Fashion,Online,SR015,4,3270.42,13081.69,7587.38,5494.31,ORD295986
2024-06-23,South,Grocery,Online,SR024,1,866.15,866.15,762.21,103.94,ORD881975
2024-06-23,West,Fashion,Retail Store,SR014,2,2988.61,5977.22,3466.79,2510.43,ORD440769
2024-06-23,Central,Fashion,Mobile App,SR027,2,3035.06,6070.11,3520.66,2549.45,ORD411486
2024-06-23,South,Grocery,Mobile App,SR007,2,975.51,1951.02,1716.9,234.12,ORD829600
2024-06-23,North,Grocery,Online,SR002,3,956.56,2869.69,2525.33,344.36,ORD470750
2024-06-23,East,Sports,Mobile App,SR023,2,4020.89,8041.78,5629.25,2412.53,ORD644876
2024-06-23,West,Sports,Online,SR024,5,4650.89,23254.45,16278.11,6976.34,ORD245551
2024-06-23,South,Electronics,Online,SR012,1,20899.16,20899.16,17137.31,3761.85,ORD992097
2024-06-23,East,Sports,Mobile App,SR009,5,3868.35,19341.73,13539.21,5802.52,ORD699921
2024-06-23,North,Grocery,Online,SR001,1,796.21,796.21,700.66,95.55,ORD920456
2024-06-23,South,Fashion,Online,SR007,4,3579.58,14318.33,8304.63,6013.7,ORD160792
2024-06-23,North,Electronics,Online,SR017,3,27195.58,81586.74,66901.13,14685.61,ORD596829
2024-06-23,South,Fashion,Online,SR020,5,3348.73,16743.66,9711.32,7032.34,ORD185170
2024-06-23,Central,Sports,Retail Store,SR024,4,5000.28,20001.14,14000.8,6000.34,ORD742466
2024-06-23,Central,Electronics,Online,SR010,5,21339.01,106695.07,87489.96,19205.11,ORD563267
2024-06-23,Central,Beauty,Retail Store,SR020,2,2556.21,5112.41,2300.58,2811.83,ORD984751
2024-06-23,Central,Beauty,Online,SR005,3,2575.86,7727.58,3477.41,4250.17,ORD966225
2024-06-23,North,Electronics,Online,SR025,2,24130.03,48260.06,39573.25,8686.81,ORD462667
2024-06-23,North,Fashion,Online,SR026,3,3812.06,11436.19,6632.99,4803.2,ORD983037
2024-06-23,Central,Electronics,Retail Store,SR009,5,22037.16,110185.79,90352.35,19833.44,ORD552762
2024-06-23,East,Electronics,Online,SR028,3,26813.78,80441.33,65961.89,14479.44,ORD909137
2024-06-23,East,Beauty,Online,SR029,5,2261.05,11305.24,5087.36,6217.88,ORD371759
2024-06-23,South,Beauty,Online,SR018,4,2779.9,11119.61,5003.82,6115.79,ORD977833
2024-06-23,North,Sports,Marketplace,SR022,1,4388.89,4388.89,3072.22,1316.67,ORD833391
2024-06-23,South,Electronics,Online,SR025,5,25126.15,125630.76,103017.22,22613.54,ORD675847
2024-06-23,East,Electronics,Online,SR013,3,23801.22,71403.67,58551.01,12852.66,ORD444852
2024-06-23,South,Beauty,Retail Store,SR011,5,2202.87,11014.36,4956.46,6057.9,ORD975755
2024-06-23,South,Fashion,Retail Store,SR008,4,2916.69,11666.76,6766.72,4900.04,ORD447363
2024-06-23,North,Home & Kitchen,Online,SR002,3,6880.03,20640.08,14860.86,5779.22,ORD783691
2024-06-23,South,Electronics,Online,SR007,2,27782.3,55564.59,45562.96,10001.63,ORD601420
2024-06-23,Central,Fashion,Mobile App,SR015,3,3654.22,10962.66,6358.34,4604.32,ORD419286
2024-06-23,West,Home & Kitchen,Retail Store,SR022,5,5831.58,29157.88,20993.67,8164.21,ORD762337
2024-06-23,Central,Home & Kitchen,Online,SR020,1,6926.67,6926.67,4987.2,1939.47,ORD582715
2024-06-23,South,Beauty,Retail Store,SR029,3,2792.75,8378.24,3770.21,4608.03,ORD450852
2024-06-23,Central,Sports,Mobile App,SR014,4,4697.43,18789.73,13152.81,5636.92,ORD129589
2024-06-23,East,Grocery,Retail Store,SR002,5,872.04,4360.21,3836.98,523.23,ORD690478
2024-06-23,South,Electronics,Mobile App,SR013,1,23514.16,23514.16,19281.61,4232.55,ORD581779
2024-06-23,North,Grocery,Online,SR021,4,765.25,3060.98,2693.66,367.32,ORD150086
2024-06-23,North,Grocery,Marketplace,SR003,4,854.21,3416.82,3006.8,410.02,ORD764642
2024-06-23,North,Grocery,Retail Store,SR026,5,773.44,3867.21,3403.14,464.07,ORD312399
2024-06-23,East,Home & Kitchen,Mobile App,SR019,4,6255.52,25022.09,18015.9,7006.19,ORD796159
2024-06-23,East,Home & Kitchen,Mobile App,SR019,5,5455.26,27276.31,19638.94,7637.37,ORD839771
2024-06-23,West,Home & Kitchen,Online,SR010,3,6001.19,18003.57,12962.57,5041.0,ORD492357
2024-06-23,North,Grocery,Mobile App,SR008,5,930.86,4654.28,4095.77,558.51,ORD296517
2024-06-23,South,Fashion,Retail Store,SR006,4,2992.52,11970.1,6942.66,5027.44,ORD280457
2024-06-23,West,Grocery,Online,SR026,5,854.93,4274.65,3761.69,512.96,ORD973981
2024-06-23,North,Sports,Retail Store,SR006,3,4458.34,13375.03,9362.52,4012.51,ORD102768
2024-06-23,West,Fashion,Online,SR010,5,3011.28,15056.38,8732.7,6323.68,ORD439174
2024-06-23,South,Fashion,Marketplace,SR023,1,3511.84,3511.84,2036.87,1474.97,ORD394963
2024-06-23,North,Home & Kitchen,Mobile App,SR010,1,5507.4,5507.4,3965.33,1542.07,ORD707440
2024-06-23,North,Beauty,Mobile App,SR003,1,2788.76,2788.76,1254.94,1533.82,ORD118546
2024-06-23,West,Electronics,Retail Store,SR018,2,25619.13,51238.26,42015.37,9222.89,ORD570875
2024-06-23,Central,Home & Kitchen,Online,SR020,5,5726.87,28634.34,20616.72,8017.62,ORD558191
2024-06-23,West,Electronics,Retail Store,SR019,1,26159.86,26159.86,21451.09,4708.77,ORD978094
2024-06-23,North,Sports,Online,SR030,2,4797.11,9594.21,6715.95,2878.26,ORD669082
2024-06-23,North,Fashion,Mobile App,SR006,1,3075.72,3075.72,1783.92,1291.8,ORD688897
2024-06-23,Central,Fashion,Retail Store,SR018,1,3890.2,3890.2,2256.32,1633.88,ORD850651
2024-06-23,North,Fashion,Retail Store,SR025,2,3005.79,6011.59,3486.72,2524.87,ORD828505
2024-06-23,West,Home & Kitchen,Retail Store,SR028,4,6583.7,26334.81,18961.06,7373.75,ORD400726
2024-06-23,Central,Electronics,Online,SR026,2,25872.07,51744.15,42430.2,9313.95,ORD423480
2024-06-23,East,Grocery,Online,SR017,1,992.0,992.0,872.96,119.04,ORD367088
2024-06-23,East,Beauty,Retail Store,SR010,5,2439.42,12197.08,5488.69,6708.39,ORD609209
2024-06-24,North,Electronics,Mobile App,SR030,2,26484.52,52969.04,43434.61,9534.43,ORD345918
2024-06-24,East,Fashion,Retail Store,SR005,1,3273.86,3273.86,1898.84,1375.02,ORD955438
2024-06-24,South,Home & Kitchen,Mobile App,SR007,2,6322.03,12644.07,9103.73,3540.34,ORD862679
